"","athlete_full_name","discipline_title","event_title","slug_game","participant_type","medal_type","athletes","rank_equal","rank_position","country_name","country_code","country_3_letter_code","athlete_url.x","value_unit","value_type","athlete_url.y","games_participations","first_game","athlete_year_birth","athlete_medals","first_olympic_year","age","male_female","gold","silver","bronze"
"6721","Ronald Peter Lombard","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","163","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","14.70","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6722","Ronald Peter Lombard","Gymnastics Artistic","pommel horse men","melbourne-1956","Athlete","","","True","33","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","18.05","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6723","Ronald Peter Lombard","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","True","129","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","15.05","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6724","Ronald Peter Lombard","Gymnastics Artistic","rings men","melbourne-1956","Athlete","","","","52","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","15.90","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6725","Ronald Peter Lombard","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","98","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","17.95","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6726","Ronald Peter Lombard","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","164","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","14.80","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6727","Ronald Peter Lombard","Gymnastics Artistic","horizontal bar men","melbourne-1956","Athlete","","","","43","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","17.95","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6728","Ronald Peter Lombard","Gymnastics Artistic","individual all-round men","melbourne-1956","Athlete","","","","51","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","100.85","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6729","Ronald Peter Lombard","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","","163","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","15.05","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6730","Ronald Peter Lombard","Gymnastics Artistic","vault men","melbourne-1956","Athlete","","","True","50","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","17.90","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6731","Ronald Peter Lombard","Gymnastics Artistic","parallel bars men","melbourne-1956","Athlete","","","","60","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","14.80","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6732","Ronald Peter Lombard","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","True","98","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","17.00","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6733","Ronald Peter Lombard","Gymnastics Artistic","floor exercises men","melbourne-1956","Athlete","","","True","56","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","16.25","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6734","Ronald Peter Lombard","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","","139","South Africa","ZA","RSA","https://olympics.com/en/athletes/ronald-peter-lombard","94.55","POINTS","https://olympics.com/en/athletes/ronald-peter-lombard",2,"Helsinki 1952",1928,"",1952,24,"male",0,0,0
"6735","Ronald S. Barak","Gymnastics Artistic","individual all-round men","tokyo-1964","Athlete","","","True","39","United States of America","US","USA","https://olympics.com/en/athletes/ronald-s-barak","110.95","POINTS","https://olympics.com/en/athletes/ronald-s-barak",1,"Tokyo 1964",1943,"",1964,21,"male",0,0,0
"6736","Rong Shang","Gymnastics Rhythmic","Individual All-Around women","rio-2016","Athlete","","","","24","People's Republic of China","CN","CHN","https://olympics.com/en/athletes/rong-shang","","","https://olympics.com/en/athletes/rong-shang",1,"Rio 2016",2000,"",2016,16,"female",0,0,0
"6737","Rosalinda Puente","Gymnastics Artistic","individual all-round women","mexico-city-1968","Athlete","","","","99","Mexico","MX","MEX","https://olympics.com/en/athletes/rosalinda-puente","58.40","POINTS","https://olympics.com/en/athletes/rosalinda-puente",1,"Mexico City 1968",1953,"",1968,15,"female",0,0,0
"6738","Rosannagh Maclennan","Trampoline Gymnastics","Women","tokyo-2020","Athlete","","","False","4","Canada","CA","CAN","https://olympics.com/en/athletes/rosannagh-maclennan","","","https://olympics.com/en/athletes/rosannagh-maclennan",4,"Beijing 2008",1988,"


2

G

",2008,20,"female",0,0,0
"6739","Rosario Briones","Gymnastics Artistic","individual all-round women","mexico-city-1968","Athlete","","","","96","Mexico","MX","MEX","https://olympics.com/en/athletes/rosario-briones","60.85","POINTS","https://olympics.com/en/athletes/rosario-briones",1,"Mexico City 1968",1953,"",1968,15,"female",0,0,0
"6740","Rose-Marie Holm","Gymnastics Artistic","individual all-round women","mexico-city-1968","Athlete","","","","50","Sweden","SE","SWE","https://olympics.com/en/athletes/rose-marie-holm","70.50","POINTS","https://olympics.com/en/athletes/rose-marie-holm",1,"Mexico City 1968",1953,"",1968,15,"female",0,0,0
"6741","Rose-Marie Kessler","Gymnastics Artistic","individual all-round women","los-angeles-1984","Athlete","","","","9","Switzerland","CH","SUI","https://olympics.com/en/athletes/rose-marie-kessler","77.525","POINTS","https://olympics.com/en/athletes/rose-marie-kessler",1,"Los Angeles 1984",1963,"",1984,21,"female",0,0,0
"6742","Rose-Marie Kessler","Gymnastics Artistic","uneven bars women","los-angeles-1984","Athlete","","","","5","Switzerland","CH","SUI","https://olympics.com/en/athletes/rose-marie-kessler","19.425","POINTS","https://olympics.com/en/athletes/rose-marie-kessler",1,"Los Angeles 1984",1963,"",1984,21,"female",0,0,0
"6743","Rose-Marie Kessler","Gymnastics Artistic","balance beam women","los-angeles-1984","Athlete","","","","6","Switzerland","CH","SUI","https://olympics.com/en/athletes/rose-marie-kessler","19.350","POINTS","https://olympics.com/en/athletes/rose-marie-kessler",1,"Los Angeles 1984",1963,"",1984,21,"female",0,0,0
"6744","Rose-Marie Kessler","Gymnastics Artistic","floor exercises women","los-angeles-1984","Athlete","","","","5","Switzerland","CH","SUI","https://olympics.com/en/athletes/rose-marie-kessler","19.575","POINTS","https://olympics.com/en/athletes/rose-marie-kessler",1,"Los Angeles 1984",1963,"",1984,21,"female",0,0,0
"6745","Rosella Cicognani","Gymnastics Artistic","individual all-round women","rome-1960","Athlete","","","True","34","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","72.697","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6746","Rosella Cicognani","Gymnastics Artistic","uneven bars women","melbourne-1956","Athlete","","","True","43","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","17.433","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6747","Rosella Cicognani","Gymnastics Artistic","individual all-round women","melbourne-1956","Athlete","","","","42","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","70.766","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6748","Rosella Cicognani","Gymnastics Artistic","vault women","melbourne-1956","Athlete","","","True","32","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","18.033","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6749","Rosella Cicognani","Gymnastics Artistic","floor exercises women","melbourne-1956","Athlete","","","True","39","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","17.866","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6750","Rosella Cicognani","Gymnastics Artistic","balance beam women","melbourne-1956","Athlete","","","True","39","Italy","IT","ITA","https://olympics.com/en/athletes/rosella-cicognani","17.433","POINTS","https://olympics.com/en/athletes/rosella-cicognani",2,"Melbourne 1956",1939,"",1956,17,"female",0,0,0
"6751","Roselore Sonntag","Gymnastics Artistic","individual all-round women","rome-1960","Athlete","","","True","29","Germany","DE","GER","https://olympics.com/en/athletes/roselore-sonntag","72.964","POINTS","https://olympics.com/en/athletes/roselore-sonntag",1,"Rome 1960",1934,"",1960,26,"female",0,0,0
"6752","Rowland Wolfe","Gymnastics Artistic","tumbling men","los-angeles-1932","Athlete","GOLD","","","1","United States of America","US","USA","https://olympics.com/en/athletes/rowland-wolfe","56.7","POINTS","https://olympics.com/en/athletes/rowland-wolfe",1,"Los Angeles 1932",1914,"


1

G

",1932,18,"male",1,0,0
"6753","Roxana Popa","Artistic Gymnastics","Women's All-Around","tokyo-2020","Athlete","","","False","22","Spain","ES","ESP","https://olympics.com/en/athletes/roxana-popa","51.533","POINTS","https://olympics.com/en/athletes/roxana-popa",1,"Tokyo 2020",1997,"",2020,23,"female",0,0,0
"6754","Roxanne Taillard Pierce","Gymnastics Artistic","individual all-round women","munich-1972","Athlete","","","","33","United States of America","US","USA","https://olympics.com/en/athletes/roxanne-taillard-pierce","72.475","POINTS","https://olympics.com/en/athletes/roxanne-taillard-pierce",1,"Munich 1972",1954,"",1972,18,"female",0,0,0
"6755","Rozalia Galiyeva","Gymnastics Artistic","vault women","atlanta-1996","Athlete","","","","4","Russian Federation","RU","RUS","https://olympics.com/en/athletes/rozalia-galiyeva","9.743","POINTS","https://olympics.com/en/athletes/rozalia-galiyeva",2,"Barcelona 1992",1977,"


1

G



1

S

",1992,15,"female",0,0,0
"6756","Rozalia Galiyeva","Gymnastics Artistic","balance beam women","atlanta-1996","Athlete","","","","7","Russian Federation","RU","RUS","https://olympics.com/en/athletes/rozalia-galiyeva","9.112","POINTS","https://olympics.com/en/athletes/rozalia-galiyeva",2,"Barcelona 1992",1977,"


1

G



1

S

",1992,15,"female",0,0,0
"6757","Rozalia Galiyeva","Gymnastics Artistic","individual all-round women","atlanta-1996","Athlete","","","","7","Russian Federation","RU","RUS","https://olympics.com/en/athletes/rozalia-galiyeva","38.905","POINTS","https://olympics.com/en/athletes/rozalia-galiyeva",2,"Barcelona 1992",1977,"


1

G



1

S

",1992,15,"female",0,0,0
"6765","Rubin Williams","Gymnastics Artistic","individual all-round women","sydney-2000","Athlete","","","","31","Great Britain","GB","GBR","https://olympics.com/en/athletes/rubin-williams","36.443","POINTS","https://olympics.com/en/athletes/rubin-williams",1,"Sydney 2000",1983,"",2000,17,"female",0,0,0
"6766","Rudolf Babiak","Gymnastics Artistic","individual all-round men","moscow-1980","Athlete","","","","21","Czechoslovakia","CSHH","TCH","https://olympics.com/en/athletes/rudolf-babiak","113.550","POINTS","https://olympics.com/en/athletes/rudolf-babiak",1,"Moscow 1980",1956,"",1980,24,"male",0,0,0
"6767","Rudolf Kaszthelyi","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","49","Hungary","HU","HUN","https://olympics.com/en/athletes/rudolf-kaszthelyi","109.10","POINTS","https://olympics.com/en/athletes/rudolf-kaszthelyi",1,"Rome 1960",1935,"",1960,25,"male",0,0,0
"6771","Rudolph Novak","Gymnastics Artistic","Sidehorse vault men","paris-1924","Athlete","","","","49","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","8.400","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6772","Rudolph Novak","Gymnastics Artistic","pommel horse men","paris-1924","Athlete","","","","39","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","15.430","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6773","Rudolph Novak","Gymnastics Artistic","individual all-round men","paris-1924","Athlete","","","","46","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","77.593","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6774","Rudolph Novak","Gymnastics Artistic","parallel bars men","paris-1924","Athlete","","","","65","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","14.90","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6775","Rudolph Novak","Gymnastics Artistic","rings men","paris-1924","Athlete","","","","51","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","15.160","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6776","Rudolph Novak","Gymnastics Artistic","horizontal bar men","paris-1924","Athlete","","","","69","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","9.703","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6777","Rudolph Novak","Gymnastics Artistic","rope climbing men","paris-1924","Athlete","","","True","31","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","9600","TIME","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6778","Rudolph Novak","Gymnastics Artistic","vault men","paris-1924","Athlete","","","True","43","United States of America","US","USA","https://olympics.com/en/athletes/rudolph-novak","7.000","POINTS","https://olympics.com/en/athletes/rudolph-novak",1,"Paris 1924",1887,"",1924,37,"male",0,0,0
"6779","Ruggero Rossato","Gymnastics Artistic","individual all-round men","barcelona-1992","Athlete","","","","22","Italy","IT","ITA","https://olympics.com/en/athletes/ruggero-rossato","57.000","POINTS","https://olympics.com/en/athletes/ruggero-rossato",1,"Barcelona 1992",1968,"",1992,24,"male",0,0,0
"6780","Runar Alexandersson","Gymnastics Artistic","pommel horse men","athens-2004","Athlete","","","","7","Iceland","IS","ISL","https://olympics.com/en/athletes/runar-alexandersson","9.725","POINTS","https://olympics.com/en/athletes/runar-alexandersson",3,"Atlanta 1996",1977,"",1996,19,"male",0,0,0
"6781","Runar Alexandersson","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","35","Iceland","IS","ISL","https://olympics.com/en/athletes/runar-alexandersson","","","https://olympics.com/en/athletes/runar-alexandersson",3,"Atlanta 1996",1977,"",1996,19,"male",0,0,0
"6782","Ruoteng Xiao","Artistic Gymnastics","Men's All-Around","tokyo-2020","Athlete","SILVER","","False","2","People's Republic of China","CN","CHN","https://olympics.com/en/athletes/ruoteng-xiao","88.065","POINTS","https://olympics.com/en/athletes/ruoteng-xiao",1,"Tokyo 2020",1996,"


1

S



2

B

",2020,24,"male",0,1,0
"6783","Ruoteng Xiao","Artistic Gymnastics","Men's Floor Exercise","tokyo-2020","Athlete","BRONZE","","False","3","People's Republic of China","CN","CHN","https://olympics.com/en/athletes/ruoteng-xiao","14.866","POINTS","https://olympics.com/en/athletes/ruoteng-xiao",1,"Tokyo 2020",1996,"


1

S



2

B

",2020,24,"male",0,0,1
"6784","Ruslan Myezyentsev","Gymnastics Artistic","individual all-round men","athens-2004","Athlete","","","","16","Ukraine","UA","UKR","https://olympics.com/en/athletes/ruslan-myezyentsev","56.060","POINTS","https://olympics.com/en/athletes/ruslan-myezyentsev",2,"Sydney 2000",1981,"


1

S

",2000,19,"male",0,0,0
"6785","Russell Duncan Mitchell","Gymnastics Artistic","individual all-round men","tokyo-1964","Athlete","","","True","32","United States of America","US","USA","https://olympics.com/en/athletes/russell-duncan-mitchell","111.20","POINTS","https://olympics.com/en/athletes/russell-duncan-mitchell",1,"Tokyo 1964",1942,"",1964,22,"male",0,0,0
"6786","Rustam Sharipov","Gymnastics Artistic","individual all-round men","atlanta-1996","Athlete","","","","8","Ukraine","UA","UKR","https://olympics.com/en/athletes/rustam-sharipov","57.712","POINTS","https://olympics.com/en/athletes/rustam-sharipov",2,"Barcelona 1992",1971,"


2

G



1

B

",1992,21,"male",0,0,0
"6787","Rustam Sharipov","Gymnastics Artistic","parallel bars men","atlanta-1996","Athlete","GOLD","","","1","Ukraine","UA","UKR","https://olympics.com/en/athletes/rustam-sharipov","9.837","POINTS","https://olympics.com/en/athletes/rustam-sharipov",2,"Barcelona 1992",1971,"


2

G



1

B

",1992,21,"male",1,0,0
"6788","Ruth Abeles","Gymnastics Artistic","individual all-round women","rome-1960","Athlete","","","","93","Israel","IL","ISR","https://olympics.com/en/athletes/ruth-abeles","66.264","POINTS","https://olympics.com/en/athletes/ruth-abeles",1,"Rome 1960",1942,"",1960,18,"female",0,0,0
"6789","Ruth Catherine Grulkowski","Gymnastics Artistic","uneven bars women","helsinki-1952","Athlete","","","","74","United States of America","US","USA","https://olympics.com/en/athletes/ruth-catherine-grulkowski","17.03","POINTS","https://olympics.com/en/athletes/ruth-catherine-grulkowski",1,"Helsinki 1952",1930,"",1952,22,"female",0,0,0
"6790","Ruth Catherine Grulkowski","Gymnastics Artistic","floor exercises women","helsinki-1952","Athlete","","","True","59","United States of America","US","USA","https://olympics.com/en/athletes/ruth-catherine-grulkowski","17.59","POINTS","https://olympics.com/en/athletes/ruth-catherine-grulkowski",1,"Helsinki 1952",1930,"",1952,22,"female",0,0,0
"6791","Ruth Catherine Grulkowski","Gymnastics Artistic","vault women","helsinki-1952","Athlete","","","","97","United States of America","US","USA","https://olympics.com/en/athletes/ruth-catherine-grulkowski","17.20","POINTS","https://olympics.com/en/athletes/ruth-catherine-grulkowski",1,"Helsinki 1952",1930,"",1952,22,"female",0,0,0
"6792","Ruth Catherine Grulkowski","Gymnastics Artistic","balance beam women","helsinki-1952","Athlete","","","","48","United States of America","US","USA","https://olympics.com/en/athletes/ruth-catherine-grulkowski","17.46","POINTS","https://olympics.com/en/athletes/ruth-catherine-grulkowski",1,"Helsinki 1952",1930,"",1952,22,"female",0,0,0
"6793","Ruth Catherine Grulkowski","Gymnastics Artistic","individual all-round women","helsinki-1952","Athlete","","","True","65","United States of America","US","USA","https://olympics.com/en/athletes/ruth-catherine-grulkowski","69.28","POINTS","https://olympics.com/en/athletes/ruth-catherine-grulkowski",1,"Helsinki 1952",1930,"",1952,22,"female",0,0,0
"6794","Ruth Elizabeth Topalian","Gymnastics Artistic","balance beam women","helsinki-1952","Athlete","","","","100","United States of America","US","USA","https://olympics.com/en/athletes/ruth-elizabeth-topalian","16.33","POINTS","https://olympics.com/en/athletes/ruth-elizabeth-topalian",1,"Helsinki 1952",1927,"",1952,25,"female",0,0,0
"6795","Ruth Elizabeth Topalian","Gymnastics Artistic","uneven bars women","helsinki-1952","Athlete","","","","79","United States of America","US","USA","https://olympics.com/en/athletes/ruth-elizabeth-topalian","16.90","POINTS","https://olympics.com/en/athletes/ruth-elizabeth-topalian",1,"Helsinki 1952",1927,"",1952,25,"female",0,0,0
"6796","Ruth Elizabeth Topalian","Gymnastics Artistic","vault women","helsinki-1952","Athlete","","","True","58","United States of America","US","USA","https://olympics.com/en/athletes/ruth-elizabeth-topalian","17.92","POINTS","https://olympics.com/en/athletes/ruth-elizabeth-topalian",1,"Helsinki 1952",1927,"",1952,25,"female",0,0,0
"6797","Ruth Elizabeth Topalian","Gymnastics Artistic","floor exercises women","helsinki-1952","Athlete","","","","109","United States of America","US","USA","https://olympics.com/en/athletes/ruth-elizabeth-topalian","16.66","POINTS","https://olympics.com/en/athletes/ruth-elizabeth-topalian",1,"Helsinki 1952",1927,"",1952,25,"female",0,0,0
"6798","Ruth Elizabeth Topalian","Gymnastics Artistic","individual all-round women","helsinki-1952","Athlete","","","","83","United States of America","US","USA","https://olympics.com/en/athletes/ruth-elizabeth-topalian","67.81","POINTS","https://olympics.com/en/athletes/ruth-elizabeth-topalian",1,"Helsinki 1952",1927,"",1952,25,"female",0,0,0
"6799","Ruth Moniz","Gymnastics Artistic","individual all-round women","atlanta-1996","Athlete","","","","35","Australia","AU","AUS","https://olympics.com/en/athletes/ruth-moniz","36.418","POINTS","https://olympics.com/en/athletes/ruth-moniz",1,"Atlanta 1996",1977,"",1996,19,"female",0,0,0
"6800","Ryohei Kato","Gymnastics Artistic","individual all-round men","rio-2016","Athlete","","","","11","Japan","JP","JPN","https://olympics.com/en/athletes/ryohei-kato","88.590","POINTS","https://olympics.com/en/athletes/ryohei-kato",2,"London 2012",1993,"


1

G



1

S

",2012,19,"male",0,0,0
"6801","Ryohei Kato","Gymnastics Artistic","parallel bars men","rio-2016","Athlete","","","","7","Japan","JP","JPN","https://olympics.com/en/athletes/ryohei-kato","15.233","POINTS","https://olympics.com/en/athletes/ryohei-kato",2,"London 2012",1993,"


1

G



1

S

",2012,19,"male",0,0,0
"6802","Ryszard Kucjas","Gymnastics Artistic","horizontal bar men","helsinki-1952","Athlete","","","True","119","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","16.35","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6803","Ryszard Kucjas","Gymnastics Artistic","vault men","helsinki-1952","Athlete","","","True","128","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","17.35","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6804","Ryszard Kucjas","Gymnastics Artistic","parallel bars men","helsinki-1952","Athlete","","","","115","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","17.20","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6805","Ryszard Kucjas","Gymnastics Artistic","pommel horse men","helsinki-1952","Athlete","","","","155","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","13.30","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6806","Ryszard Kucjas","Gymnastics Artistic","rings men","helsinki-1952","Athlete","","","True","102","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","17.35","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6807","Ryszard Kucjas","Gymnastics Artistic","individual all-round men","helsinki-1952","Athlete","","","","118","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","98.85","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6808","Ryszard Kucjas","Gymnastics Artistic","floor exercises men","helsinki-1952","Athlete","","","True","89","Poland","PL","POL","https://olympics.com/en/athletes/ryszard-kucjas","17.30","POINTS","https://olympics.com/en/athletes/ryszard-kucjas",1,"Helsinki 1952",1922,"",1952,30,"male",0,0,0
"6809","Sabina Ashirbayeva","Gymnastics Rhythmic","Individual All-Around women","rio-2016","Athlete","","","","12","Kazakhstan","KZ","KAZ","https://olympics.com/en/athletes/sabina-ashirbayeva","","","https://olympics.com/en/athletes/sabina-ashirbayeva",1,"Rio 2016",1998,"",2016,18,"female",0,0,0
"6810","Sakkari Eino Elias Olkkonen","Gymnastics Artistic","individual all-round men","rome-1960","Athlete","","","","45","Finland","FI","FIN","https://olympics.com/en/athletes/sakkari-eino-elias-olkkonen","109.40","POINTS","https://olympics.com/en/athletes/sakkari-eino-elias-olkkonen",1,"Rome 1960",1931,"",1960,29,"male",0,0,0
"6811","Salome Pazhava","Gymnastics Rhythmic","Individual All-Around women","rio-2016","Athlete","","","","14","Georgia","GE","GEO","https://olympics.com/en/athletes/salome-pazhava","","","https://olympics.com/en/athletes/salome-pazhava",2,"Rio 2016",1997,"",2016,19,"female",0,0,0
"6812","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","uneven bars women","helsinki-1952","Athlete","","","","26","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","17.96","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6813","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","uneven bars women","melbourne-1956","Athlete","","","","27","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","18.033","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6814","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","floor exercises women","melbourne-1956","Athlete","","","True","30","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","18.100","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6815","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","balance beam women","melbourne-1956","Athlete","","","","54","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","16.833","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6816","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","vault women","melbourne-1956","Athlete","","","True","35","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","18.000","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6817","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","floor exercises women","helsinki-1952","Athlete","","","True","71","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","17.46","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6818","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","balance beam women","helsinki-1952","Athlete","","","","12","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","18.59","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
"6819","Saltirka Parvanov Spassova-Tarpova","Gymnastics Artistic","individual all-round women","rome-1960","Athlete","","","","45","Bulgaria","BG","BUL","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova","72.064","POINTS","https://olympics.com/en/athletes/saltirka-parvanov-spassova-tarpova",3,"Helsinki 1952",1933,"",1952,19,"female",0,0,0
